page_type,location_country,referrer_host,ua_os,hour,total_orders_placed,total_checkouts,total_carts,total_sessions,total_pageviews,total_conversion,total_bounce_rate,ua_form_factor,referrer_source,referrer_name
Homepage,Cape Verde,Unknown,Android,2020-09-23 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,French Southern Territories,mclean.net,Mac OS X,2020-12-21 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Collection,Bosnia and Herzegovina,Unknown,iOS,2019-07-31 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Saint Helena,Unknown,Linux,2020-06-13 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,m.instagram.com,iOS,2019-08-08 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-12-27 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,Other,2019-08-03 21:00:00,1,2,3,5,7,0.2,0.6,Other,Social,Instagram
Product,Estonia,myers.com,Linux,2021-10-08 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-07-10 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,www.google.com,iOS,2021-02-03 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Product,Gabon,mclean.net,Android,2021-08-18 07:00:00,1,2,2,3,6,0.3333333333333333,0.0,Mobile,Direct,Unknown
Homepage,Falkland Islands (Malvinas),www.google.com,iOS,2019-08-12 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Collection,Bosnia and Herzegovina,Unknown,Android,2021-04-22 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-04-07 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,Android,2021-02-13 08:00:00,2,2,3,5,7,0.4,0.6,Mobile,Unknown,Unknown
Product,Gabon,Unknown,Linux,2020-12-13 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Angola,mclean.net,Mac OS X,2021-09-01 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Checkout,Serbia,Unknown,Android,2021-04-11 11:00:00,5,6,10,11,26,0.4545454545454545,0.0,Mobile,Unknown,Unknown
Product,Cape Verde,Unknown,Linux,2019-08-09 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Cape Verde,www.google.com,Linux,2021-03-09 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Product,Dominica,mclean.net,Mac OS X,2021-01-02 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Dominica,Unknown,Windows,2020-08-19 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,iOS,2020-06-13 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Iran,Unknown,Mac OS X,2021-11-10 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Cape Verde,Unknown,Mac OS X,2021-01-13 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Gabon,mclean.net,Mac OS X,2021-09-20 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Slovakia (Slovak Republic),Unknown,Windows,2020-10-24 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Saint Helena,Unknown,Linux,2020-09-22 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Dominica,Unknown,iOS,2020-11-06 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Checkout,Dominica,Unknown,Mac OS X,2021-12-08 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2021-11-08 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,iOS,2020-03-23 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,Unknown,Android,2020-10-13 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,jones-shelton.com,Android,2019-12-08 05:00:00,5,7,8,14,28,0.3571428571428571,0.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,campbell.org,iOS,2020-06-10 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2019-08-16 09:00:00,1,2,2,4,8,0.25,0.0,Mobile,Unknown,Unknown
Collection,Estonia,Unknown,Mac OS X,2019-08-15 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Windows,2020-09-17 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,jones-shelton.com,Android,2020-09-16 04:00:00,1,1,1,2,3,0.5,0.5,Mobile,Unknown,Unknown
Homepage,Bermuda,myers.com,Windows,2019-11-06 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Android,2021-05-14 17:00:00,2,4,5,7,7,0.2857142857142857,1.0,Mobile,Unknown,Unknown
Product,Fiji,mclean.net,Android,2019-08-13 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Dominica,www.google.com,Android,2020-11-26 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Collection,Bosnia and Herzegovina,Unknown,Windows,2021-01-25 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,Windows,2021-03-02 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Estonia,Unknown,Windows,2021-01-07 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Cart,Dominica,campbell.org,iOS,2020-09-01 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Saint Helena,mclean.net,Windows,2019-11-05 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Bangladesh,Unknown,Android,2021-05-08 00:00:00,3,6,9,11,16,0.2727272727272727,0.5454545454545454,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Android,2020-12-22 00:00:00,3,4,5,6,6,0.5,1.0,Mobile,Unknown,Unknown
Collection,Gabon,harrell.com,iOS,2021-06-01 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Mac OS X,2020-07-08 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-09-18 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-04-30 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Bosnia and Herzegovina,jones-shelton.com,Windows,2019-07-18 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,www.google.com,Android,2020-05-17 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Dominica,m.instagram.com,iOS,2020-08-26 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,China,Unknown,iOS,2019-08-28 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-08-14 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bangladesh,Unknown,iOS,2020-12-03 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,facebook.com,Windows,2019-08-15 05:00:00,1,1,1,3,4,0.3333333333333333,0.6666666666666667,Desktop,Social,Facebook
Product,Bosnia and Herzegovina,Unknown,Windows,2019-08-13 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2019-08-15 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Checkout,Cape Verde,www.instagram.com,iOS,2020-09-13 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Serbia,facebook.com,Android,2019-10-09 22:00:00,6,7,8,12,13,0.5,0.9166666666666666,Mobile,Social,Facebook
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-08-21 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Indonesia,Unknown,Windows,2020-08-27 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,iOS,2020-10-09 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Mac OS X,2020-04-18 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Angola,mclean.net,iOS,2020-11-23 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Cyprus,l.instagram.com,Android,2021-08-30 00:00:00,3,3,6,7,18,0.4285714285714285,0.0,Mobile,Social,Instagram
Homepage,Cape Verde,Unknown,Windows,2020-01-07 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bermuda,Unknown,Mac OS X,2020-04-07 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cyprus,Unknown,Android,2021-01-17 08:00:00,1,1,2,3,5,0.3333333333333333,0.3333333333333333,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2019-10-18 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2019-12-27 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Cape Verde,Unknown,Linux,2021-04-20 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,l.instagram.com,iOS,2019-08-09 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,facebook.com,Linux,2021-05-08 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Homepage,Cape Verde,myers.com,Android,2019-08-12 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,myers.com,Android,2019-08-10 09:00:00,2,3,4,7,12,0.2857142857142857,0.2857142857142857,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-08-01 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,myers.com,Linux,2021-07-02 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,iOS,2019-08-01 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,campbell.org,iOS,2020-10-15 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,jones-shelton.com,Linux,2019-08-01 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Bosnia and Herzegovina,Unknown,Windows,2020-02-25 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Botswana,m.instagram.com,Android,2019-10-15 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Dominica,myers.com,iOS,2020-07-05 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,m.instagram.com,Android,2021-02-24 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Martinique,Unknown,Android,2020-12-09 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,myers.com,Mac OS X,2020-10-12 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-06-04 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-06-30 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Botswana,jones-shelton.com,Android,2019-07-30 13:00:00,3,6,6,7,11,0.4285714285714285,0.4285714285714286,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-10-04 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,myers.com,Windows,2021-09-25 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2020-07-20 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Lesotho,facebook.com,iOS,2020-12-22 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Facebook
Product,Cape Verde,Unknown,iOS,2021-10-31 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,www.google.com,Linux,2019-10-25 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Product,Bosnia and Herzegovina,Unknown,Android,2021-05-05 10:00:00,3,3,3,4,4,0.75,1.0,Mobile,Unknown,Unknown
Homepage,Vanuatu,Unknown,Mac OS X,2019-10-05 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,iOS,2021-08-16 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2021-07-19 21:00:00,1,2,3,4,6,0.25,0.5,Mobile,Unknown,Unknown
Product,Dominica,Unknown,Android,2020-06-05 02:00:00,2,4,4,7,8,0.2857142857142857,0.8571428571428572,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2020-05-26 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Fiji,l.instagram.com,Windows,2019-10-22 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Dominica,Unknown,Mac OS X,2019-08-01 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,l.instagram.com,Linux,2019-08-28 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Cape Verde,Unknown,iOS,2019-08-16 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2021-03-25 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Dominica,www.google.com,iOS,2021-03-23 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,www.google.com,iOS,2021-04-01 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Cape Verde,l.instagram.com,Android,2021-09-16 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
List of Collections,Bosnia and Herzegovina,Unknown,iOS,2021-02-06 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-11-13 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,myers.com,Android,2020-03-11 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2019-08-17 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-12 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Windows,2019-09-23 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Android,2019-07-30 13:00:00,2,2,3,5,8,0.4,0.4,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2019-08-04 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Unknown,Estonia,www.instagram.com,Android,2021-09-29 17:00:00,1,2,3,5,7,0.2,0.6,Mobile,Social,Instagram
Product,Dominica,Unknown,Windows,2019-07-30 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,Linux,2019-09-19 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,cook.org,Android,2020-10-07 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Checkout,Dominica,Unknown,Linux,2020-06-07 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,iOS,2020-06-26 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,Unknown,Windows,2021-08-05 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,jones-shelton.com,iOS,2021-07-10 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,Linux,2020-04-30 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Gabon,Unknown,Android,2021-11-24 21:00:00,4,5,8,13,14,0.3076923076923077,0.9230769230769232,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,www.google.com,iOS,2021-10-22 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Collection,Dominica,jones-shelton.com,Android,2021-08-02 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2020-09-08 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Windows,2021-11-21 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Angola,Unknown,iOS,2020-05-14 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,iOS,2021-05-14 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Gabon,www.google.com,Android,2019-09-02 15:00:00,1,1,2,3,3,0.3333333333333333,1.0,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-02-19 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-01-17 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2020-12-25 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2021-04-14 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Dominica,Unknown,Linux,2020-09-02 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Cart,Dominica,Unknown,Linux,2021-07-27 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Dominica,m.instagram.com,Mac OS X,2020-09-24 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Dominica,l.instagram.com,Linux,2021-01-23 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Product,Bermuda,Unknown,Linux,2021-10-16 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Gabon,Unknown,iOS,2021-04-29 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Dominica,Unknown,Mac OS X,2021-12-18 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Iran,Unknown,Android,2019-11-16 17:00:00,3,3,5,9,14,0.3333333333333333,0.4444444444444444,Mobile,Unknown,Unknown
Homepage,Lebanon,Unknown,iOS,2019-08-18 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-09-02 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,www.google.com,iOS,2021-09-10 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Cape Verde,Unknown,iOS,2021-06-01 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bangladesh,Unknown,iOS,2019-09-27 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2020-12-22 22:00:00,1,1,2,4,7,0.25,0.25,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2019-12-19 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Unknown,Maldives,l.instagram.com,Windows,2020-07-16 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Cape Verde,Unknown,Android,2021-02-11 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Slovakia (Slovak Republic),jones-shelton.com,Android,2021-07-11 00:00:00,4,6,6,8,19,0.5,0.0,Mobile,Unknown,Unknown
Product,Cape Verde,Unknown,Windows,2021-01-12 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout - Contact Information,Gabon,www.bing.com,Windows,2019-08-07 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Bing
Checkout - Contact Information,Bosnia and Herzegovina,Unknown,Linux,2021-10-15 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,iOS,2020-06-30 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Martinique,Unknown,iOS,2020-08-04 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Martinique,Unknown,Windows,2021-10-16 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2019-08-11 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,www.google.com,Android,2021-02-05 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Product,Dominica,mclean.net,iOS,2021-11-01 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Bosnia and Herzegovina,Unknown,Linux,2020-03-16 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Serbia,pratt.com,Android,2020-07-09 09:00:00,2,3,5,8,11,0.25,0.625,Mobile,Unknown,Unknown
Homepage,Gabon,myers.com,Linux,2021-02-13 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Vanuatu,l.instagram.com,Linux,2020-05-08 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-05-10 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Linux,2021-02-23 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,www.google.com,Windows,2021-01-03 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2021-11-06 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Dominica,Unknown,iOS,2020-10-24 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Anguilla,Unknown,iOS,2021-08-01 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,jones-shelton.com,Chrome OS,2020-06-16 17:00:00,3,3,4,8,14,0.375,0.25,Mobile,Unknown,Unknown
Homepage,Dominica,jones-shelton.com,iOS,2020-03-08 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Cape Verde,Unknown,Android,2021-08-08 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,myers.com,Linux,2019-07-26 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,www.google.com,Mac OS X,2019-11-28 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Cape Verde,Unknown,Android,2019-08-22 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,Unknown,Windows,2020-09-12 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Cart,Dominica,Unknown,Windows,2020-09-01 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,mclean.net,Linux,2020-01-26 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,Android,2019-12-13 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Dominica,mclean.net,Windows,2021-10-01 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Bosnia and Herzegovina,myers.com,Windows,2020-07-03 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2020-09-02 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2020-03-29 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,jones-shelton.com,Android,2019-08-14 12:00:00,1,1,1,2,4,0.5,0.0,Mobile,Unknown,Unknown
Homepage,Lesotho,m.instagram.com,iOS,2020-09-28 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2019-08-11 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-11-16 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,iOS,2021-08-02 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,jones-shelton.com,Windows,2020-10-01 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,www.google.com,Linux,2020-08-24 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Cape Verde,www.google.com,iOS,2021-12-05 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Product,Lesotho,Unknown,Mac OS X,2021-07-09 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
